Longitude;Latitude;Elevation;Distance;Gradient;Maxspeed;Surface
131.088639;-12.725773;54.75;51540.86989;-0.001351597;130;asphalt
131.089269;-12.730804;50.75;52104.4494;-0.00709749;130;asphalt
131.089556;-12.733137;44;52365.7281;-0.025834482;130;asphalt
131.089742;-12.7344;43.75;52507.60884;-0.001762043;130;asphalt
131.089939;-12.735383;44.75;52618.98222;0.008978806;130;asphalt
131.090327;-12.736921;43.5;52795.1015;-0.007097463;130;asphalt
131.090825;-12.73855;45.75;52984.11943;0.011903633;130;asphalt
131.091585;-12.740458;47.25;53211.72915;0.006590228;130;asphalt
131.092566;-12.742432;53.75;53455.65508;0.026647433;130;asphalt
131.098301;-12.753476;60.5;54832.22271;0.0049035;130;asphalt
131.103469;-12.763379;60.75;56067.81344;0.000202332;130;asphalt
131.106803;-12.769768;57.5;56864.95074;-0.004077089;130;asphalt
131.107486;-12.770958;54.25;57016.59211;-0.021432146;130;asphalt
131.108486;-12.772502;44.5;57219.6581;-0.048013949;130;asphalt
131.109821;-12.774264;41;57463.26762;-0.014367255;130;asphalt
131.110723;-12.775291;39.5;57613.62986;-0.009975909;130;asphalt
131.111863;-12.776462;35.5;57793.17743;-0.022278219;130;asphalt
131.11309;-12.777585;35;57975.65309;-0.002740091;130;asphalt
131.116287;-12.780148;37.75;58424.44185;0.006127604;130;asphalt
131.118612;-12.781992;34.75;58749.41663;-0.009231486;130;asphalt
131.119948;-12.783058;33.5;58936.60358;-0.006677816;130;asphalt
131.120526;-12.783563;34.75;59020.75641;0.014853928;130;asphalt
131.121083;-12.784143;32.25;59109.11676;-0.028293231;130;asphalt
131.121511;-12.784663;33.25;59183.26088;0.013487247;130;asphalt
131.121978;-12.785335;32.75;59273.52713;-0.005539168;100;asphalt
131.122524;-12.786383;32.25;59404.23768;-0.003825246;100;asphalt
131.122871;-12.787283;31.75;59511.15327;-0.004676587;100;asphalt
131.123125;-12.788231;33.5;59620.10498;0.016062162;100;asphalt
131.123274;-12.789141;34.25;59722.57419;0.007319272;100;asphalt
131.123287;-12.79003;36.25;59821.43654;0.020230148;100;asphalt
131.12297;-12.795417;39.5;60421.42914;0.005416733;100;asphalt
131.122956;-12.795642;39.25;60446.49401;-0.009974117;100;asphalt
131.122801;-12.798231;38.25;60734.86791;-0.00346772;100;asphalt
131.122702;-12.799759;35.25;60905.11256;-0.017621699;100;asphalt
131.122363;-12.80453;37.25;61436.89554;0.003760933;100;asphalt
131.122287;-12.80582;38;61580.57352;0.005220006;130;asphalt
131.122281;-12.806179;38.25;61620.49781;0.006261853;130;asphalt
131.122299;-12.806583;38.5;61665.46294;0.005559863;130;asphalt
131.122329;-12.80695;38.75;61706.40092;0.006106798;130;asphalt
131.122388;-12.807327;39;61748.80674;0.005895418;130;asphalt
131.122478;-12.807739;39.75;61795.64687;0.016011911;130;asphalt
131.122565;-12.808077;40.75;61834.39651;0.025806687;130;asphalt
131.122701;-12.808487;40.75;61882.31198;0;130;asphalt
131.122827;-12.808805;40;61920.21947;-0.019785013;130;asphalt
131.123014;-12.809205;39.5;61969.10102;-0.010228807;130;asphalt
131.123167;-12.809483;40;62004.18339;0.014252171;130;asphalt
131.129084;-12.819097;55.25;63250.94421;0.012231697;130;asphalt
131.13099;-12.822156;51;63648.94503;-0.01067837;130;asphalt
131.131582;-12.82313;49.25;63774.84;-0.013900476;130;asphalt
131.131939;-12.823851;48.5;63863.86624;-0.008424483;130;asphalt
131.132215;-12.824685;48;63961.31127;-0.005131098;130;asphalt
131.132329;-12.825059;47.5;64004.69607;-0.011524776;130;asphalt
131.132455;-12.825637;46.25;64070.40256;-0.019023995;130;asphalt
131.132541;-12.82625;46.25;64139.19984;0;130;asphalt
131.132593;-12.82694;46.25;64216.13121;0;130;asphalt
131.132548;-12.8313;42.25;64700.9657;-0.008250238;130;asphalt
131.132604;-12.831867;41.5;64764.30489;-0.01184101;130;asphalt
131.132672;-12.832299;40.25;64812.90356;-0.02572087;130;asphalt
131.132778;-12.832845;40;64874.69411;-0.004045926;130;asphalt
131.132915;-12.833346;39.25;64932.34888;-0.013008464;130;asphalt
131.133696;-12.83553;33.5;65189.53677;-0.022357195;130;asphalt
131.134465;-12.837679;33.5;65442.62125;0;130;asphalt
131.13459;-12.838025;33;65483.41171;-0.012257771;130;asphalt
131.14215;-12.858868;49.25;67941.69525;0.006610303;130;asphalt
131.142307;-12.859392;51;68002.39629;0.028829817;130;asphalt
131.142473;-12.860033;53.25;68075.90885;0.030607016;130;asphalt
131.14255;-12.860553;55.5;68134.32962;0.038513696;130;asphalt
131.142642;-12.861495;57.5;68239.54899;0.019007908;130;asphalt
131.142647;-12.862219;58.25;68320.05595;0.009315965;130;asphalt
131.14257;-12.86296;58.5;68402.87313;0.003018697;130;asphalt
131.142477;-12.863653;57.75;68480.58792;-0.009650673;130;asphalt
131.140934;-12.870738;58.75;69285.96485;0.001241655;130;asphalt
131.140853;-12.871293;58.25;69348.29955;-0.008021214;130;asphalt
131.14078;-12.871998;56.75;69427.09037;-0.019037751;130;asphalt
131.14072;-12.872782;54;69514.50949;-0.031457649;130;asphalt
131.140691;-12.87342;53;69585.52148;-0.014082129;130;asphalt
131.140699;-12.87451;52.25;69706.72706;-0.006187834;130;asphalt
131.14074;-12.875141;51.75;69777.03169;-0.007111908;130;asphalt
131.140833;-12.876042;50.25;69877.72425;-0.01489683;130;asphalt
131.140923;-12.876819;51.25;69964.67178;0.01150119;130;asphalt
131.141762;-12.884024;53.75;70770.9767;0.003100564;130;asphalt
131.142139;-12.887256;53;71132.67462;-0.002073554;130;asphalt
131.142196;-12.888203;52;71238.15733;-0.009480227;130;asphalt
131.142184;-12.888871;52.25;71312.44694;0.003365208;130;asphalt
131.142116;-12.889539;53;71387.08997;0.010047824;130;asphalt
131.14189;-12.890555;54.25;71502.68941;0.010813201;130;asphalt
131.140776;-12.894756;54.75;71985.17314;0.001036304;130;asphalt
131.139104;-12.901063;52.25;72709.51702;-0.003451399;130;asphalt
131.138591;-12.902996;52.75;72931.53234;0.002252097;130;asphalt
131.138454;-12.903675;52.75;73008.48005;0;130;asphalt
131.138403;-12.904193;52.75;73066.34366;0;130;asphalt
131.138363;-12.904934;54.75;73148.8531;0.024239653;130;asphalt
131.138386;-12.905602;55.5;73223.17314;0.010091491;130;asphalt
131.138477;-12.906404;57;73312.89525;0.016718286;130;asphalt
131.138609;-12.907038;57.25;73384.82993;0.003475375;130;asphalt
131.139461;-12.910008;59.5;73727.7465;0.006561363;130;asphalt
131.139604;-12.910787;60.25;73815.74303;0.008523063;130;asphalt
131.139673;-12.911528;60.25;73898.47717;0;130;asphalt
131.139701;-12.91223;60.25;73976.59499;0;130;asphalt
131.139661;-12.912898;60;74050.99962;-0.003360006;130;asphalt
131.139558;-12.913655;60.75;74135.91122;0.008832715;130;asphalt
131.139387;-12.914379;64;74218.52214;0.039341047;130;asphalt
131.139181;-12.915025;67;74293.74387;0.039882092;130;asphalt
131.138736;-12.916102;70;74422.8479;0.023237076;130;asphalt
131.138403;-12.916711;70;74499.58283;0;130;asphalt
131.131057;-12.930167;68.5;76194.45217;-0.000885024;130;asphalt
131.130732;-12.93083;69.5;76276.15625;0.012239291;130;asphalt
131.130492;-12.93137;71.25;76341.5929;0.026743425;130;asphalt
131.129526;-12.934316;70;76685.49513;-0.003634754;130;asphalt
131.129172;-12.935234;72.5;76794.54336;0.022925636;130;asphalt
131.128755;-12.936125;74.5;76903.43813;0.018366355;130;asphalt
131.128269;-12.936983;76.25;77012.41611;0.016058291;130;asphalt
131.12546;-12.941238;76.5;77575.02176;0.000444361;130;asphalt
131.124771;-12.942283;74.5;77713.14248;-0.014480087;130;asphalt
131.124254;-12.943141;76;77823.78252;0.013557478;130;asphalt
131.123841;-12.943901;76.25;77919.4109;0.002614287;130;asphalt
131.123383;-12.944872;76;78038.24283;-0.002103812;130;asphalt
131.123072;-12.945619;75.75;78127.88251;-0.002788943;130;asphalt
131.122789;-12.946477;76.5;78228.09582;0.007484036;130;asphalt
131.122531;-12.947332;80;78327.19339;0.035318728;130;asphalt
131.122329;-12.948194;82.25;78425.51132;0.022884941;130;asphalt
131.119269;-12.963408;98.5;80149.42286;0.009426238;130;asphalt
131.119018;-12.964234;97.75;80245.21241;-0.007829665;130;asphalt
131.118732;-12.964934;98.75;80328.99165;0.01193613;130;asphalt
131.118265;-12.965803;99;80438.06883;0.002291955;130;asphalt
131.117708;-12.966677;99.75;80552.4703;0.00655586;130;asphalt
131.117441;-12.96711;98.75;80608.64175;-0.017802637;130;asphalt
131.1172;-12.967565;98.25;80665.57762;-0.00878181;130;asphalt
131.116869;-12.968297;98.75;80754.52438;0.00562134;130;asphalt
131.116651;-12.969079;95.25;80844.63034;-0.03884316;130;asphalt
131.116446;-12.969992;91.5;80948.55313;-0.03608448;130;asphalt
131.116346;-12.970858;88.5;81045.45569;-0.030958934;130;asphalt
131.116311;-12.971541;85;81121.49647;-0.046027935;130;asphalt
131.116702;-12.977355;86.5;81769.37063;0.002315264;130;asphalt
131.117879;-12.994868;72;83720.89899;-0.007430074;130;asphalt
131.11804;-12.996749;70.25;83930.78282;-0.008337946;130;asphalt
131.118218;-12.997789;68.5;84048.02266;-0.014926668;130;asphalt
131.118493;-12.998906;67;84175.75114;-0.011743661;130;asphalt
131.118808;-12.999827;69;84283.69878;0.018527502;130;asphalt
131.119174;-13.000666;71.25;84385.06918;0.022195827;130;asphalt
131.119515;-13.001304;72.5;84465.05537;0.015627698;130;asphalt
131.120721;-13.00334;87.25;84726.44881;0.056428348;130;asphalt
131.122356;-13.006102;73;85080.99331;-0.040192417;130;asphalt
131.122639;-13.0067;72.75;85154.21636;-0.003414225;130;asphalt
131.122906;-13.00732;74.75;85228.9802;0.026750901;130;asphalt
131.123131;-13.00807;71.5;85315.8661;-0.03740538;130;asphalt
131.123293;-13.008818;67;85400.87158;-0.052937764;130;asphalt
131.123358;-13.009794;63.5;85509.62608;-0.032182576;130;asphalt
131.123327;-13.010716;60.5;85612.20281;-0.029246399;130;asphalt
131.123288;-13.01105;59.75;85649.5815;-0.020064909;130;asphalt
131.12324;-13.011383;59.25;85686.97281;-0.013372092;130;asphalt
131.123202;-13.01158;59;85709.26172;-0.011216338;130;asphalt
131.123091;-13.012148;57.5;85773.55513;-0.02333054;130;asphalt
131.122623;-13.013683;53.25;85951.61098;-0.023868916;130;asphalt
131.122541;-13.013984;53.5;85986.2396;0.007219462;130;asphalt
131.122094;-13.015564;56.25;86168.47978;0.015089976;130;asphalt
131.121952;-13.016053;56.5;86224.98849;0.004424096;130;asphalt
131.121774;-13.017005;57.75;86332.58824;0.011617128;130;asphalt
131.121725;-13.017477;57.5;86385.34004;-0.004739175;130;asphalt
131.121709;-13.018265;55;86472.97879;-0.028526192;130;asphalt
131.12175;-13.018879;56.75;86541.39682;0.025578053;130;asphalt
131.121847;-13.01943;57.75;86603.55992;0.016086716;130;asphalt
131.12221;-13.021035;57.25;86786.30926;-0.002735988;130;asphalt
131.122323;-13.02176;56;86867.84978;-0.0153298;130;asphalt
131.122356;-13.022539;54.5;86954.54439;-0.017302115;130;asphalt
131.12234;-13.023326;57.5;87042.07197;0.03427491;130;asphalt
131.122251;-13.02409;57.5;87127.57031;0;130;asphalt
131.119706;-13.035597;70.75;88436.45726;0.010123105;130;asphalt
131.119269;-13.036959;69;88595.13117;-0.011028909;130;asphalt
131.119194;-13.03715;68.75;88617.8704;-0.010994215;130;asphalt
131.118785;-13.038187;67.5;88741.39876;-0.010119134;130;asphalt
131.118307;-13.039105;64.25;88855.85819;-0.028394341;130;asphalt
131.118179;-13.039352;64.25;88886.62505;0;130;asphalt
131.111313;-13.051916;60.75;90469.32417;-0.002211412;130;asphalt
131.106774;-13.060263;63;91519.6516;0.002142189;130;asphalt
131.106467;-13.061026;61;91610.77752;-0.021947651;130;asphalt
131.106257;-13.061695;62.5;91688.567;0.019282814;130;asphalt
131.106088;-13.062529;65.5;91783.09304;0.031737286;130;asphalt
131.105999;-13.06312;67;91849.51258;0.022583717;130;asphalt
131.10465;-13.074767;64.5;93152.81671;-0.001918202;130;asphalt
131.104666;-13.075586;65;93243.90185;0.005489369;130;asphalt
131.104722;-13.076404;64.25;93335.06132;-0.00822734;130;asphalt
131.104876;-13.07712;65.5;93416.40542;0.01536682;130;asphalt
131.105086;-13.077963;67.5;93512.86286;0.020734533;130;asphalt
131.107089;-13.082239;72;94035.48735;0.008610389;130;asphalt
131.10856;-13.085454;72.25;94426.87422;0.000638754;130;asphalt
131.109012;-13.086729;69.75;94576.86196;-0.016668029;130;asphalt
131.109319;-13.0878;70.75;94700.50642;0.008087706;130;asphalt
131.109505;-13.089019;70.5;94837.54185;-0.001824346;130;asphalt
131.109594;-13.090168;69.75;94965.66794;-0.005853609;130;asphalt
131.109602;-13.091663;70.5;95131.90663;0.004511585;130;asphalt
131.108309;-13.102192;76;96311.02318;0.004664509;130;asphalt
131.108261;-13.103011;78.5;96402.24008;0.027407201;130;asphalt
131.108245;-13.103987;79.5;96510.78017;0.009213185;130;asphalt
131.108544;-13.108976;80;97066.47598;0.000899773;130;asphalt
131.108511;-13.110069;80.5;97188.06459;0.004112228;130;asphalt
131.108406;-13.111069;81;97299.83944;0.004473278;130;asphalt
131.107776;-13.114216;81.25;97656.35895;0.000701224;130;asphalt
131.107679;-13.115129;81.5;97758.42195;0.002449467;130;asphalt
131.106702;-13.127128;70;99096.83836;-0.008592244;130;asphalt
131.106718;-13.128104;68.5;99205.37845;-0.013819778;130;asphalt
131.106799;-13.12915;70.75;99322.01863;0.019290094;130;asphalt
131.107259;-13.132416;71;99688.58158;0.000682011;130;asphalt
131.107348;-13.133179;70.25;99773.96894;-0.008783501;130;asphalt
131.107364;-13.133895;67.75;99853.60337;-0.031393457;130;asphalt
131.107093;-13.138907;64;100411.6845;-0.006719454;130;asphalt
131.106141;-13.1565;60.5;102370.6511;-0.001786656;130;asphalt
131.105993;-13.157924;60.25;102529.8015;-0.001570841;130;asphalt
131.105724;-13.159365;60;102692.6591;-0.001535084;130;asphalt
131.105304;-13.161088;60.25;102889.571;0.001269603;130;asphalt
131.104811;-13.162583;60.75;103064.1673;0.002863749;130;asphalt
131.103066;-13.167067;60.5;103597.3622;-0.000468872;130;asphalt
131.102872;-13.167665;61.25;103667.0955;0.010755273;130;asphalt
131.102613;-13.168554;61.75;103769.8483;0.004866046;130;asphalt
131.102412;-13.169671;57.75;103895.9452;-0.031721642;130;asphalt
131.10148;-13.175378;56;104538.5073;-0.002723472;130;asphalt
131.10132;-13.176414;56.25;104655.0004;0.002146049;130;asphalt
131.10065;-13.180731;58.25;105140.4788;0.004119648;130;asphalt
131.100578;-13.18166;57.5;105244.0726;-0.007239816;130;asphalt
131.100561;-13.18236;57;105321.9308;-0.00642193;130;asphalt
131.100578;-13.182989;59;105391.8966;0.028585383;130;asphalt
131.100674;-13.183752;58.75;105477.3726;-0.002924798;130;asphalt
131.102694;-13.195457;58.25;106797.1539;-0.000378851;130;asphalt
131.102848;-13.196519;59;106916.414;0.006288776;130;asphalt
131.102937;-13.197534;57.25;107029.6874;-0.015449349;130;asphalt
131.102985;-13.198714;56.25;107161.0003;-0.007615399;130;asphalt
131.102985;-13.19998;56.5;107301.7731;0.001775911;130;asphalt
131.102921;-13.201459;58.5;107466.3763;0.012150432;130;asphalt
131.102799;-13.202584;60;107592.1658;0.011924677;130;asphalt
131.102662;-13.203669;60.75;107713.7205;0.006170063;130;asphalt
131.102072;-13.206757;61.75;108062.9802;0.002863199;130;asphalt
131.099562;-13.219904;55.25;109549.8963;-0.004371464;130;asphalt
131.099478;-13.220454;58.25;109611.7258;0.048520542;130;asphalt
131.099399;-13.221126;60.75;109686.9365;0.033239931;130;asphalt
131.099383;-13.221801;61.75;109762.0131;0.013319736;130;asphalt
131.09943;-13.222771;58.75;109869.9921;-0.027783176;130;asphalt
131.099555;-13.223734;55.5;109977.9243;-0.030111488;100;asphalt
131.101171;-13.233328;57.5;111058.9744;0.001850053;60;asphalt
131.101466;-13.234808;59.25;111226.6122;0.010439178;60;asphalt
131.101555;-13.235109;59;111261.4406;-0.007178032;60;asphalt
131.10166;-13.235468;58.25;111302.946;-0.018069948;60;asphalt
131.101991;-13.236137;58;111385.5137;-0.00302782;60;asphalt
131.102371;-13.236695;58;111459.9556;0;60;asphalt
131.102719;-13.237049;58;111514.4378;0;60;asphalt
131.103294;-13.237496;57;111594.0877;-0.012554944;60;asphalt
131.10351;-13.237615;57;111620.9524;0;60;asphalt
131.106088;-13.23946;58.25;111967.295;0.003609143;60;asphalt
131.107164;-13.240155;54.75;112107.068;-0.025040594;60;asphalt
131.107604;-13.240407;54.75;112162.3251;0;60;asphalt
131.108267;-13.240766;51.75;112244.4432;-0.03653276;60;asphalt
131.10835;-13.240814;52;112254.8929;0.023924089;60;asphalt
131.108928;-13.24111;54.75;112325.5847;0.038901285;60;asphalt
131.109377;-13.24131;56.25;112379.0305;0.028065809;60;asphalt
131.110194;-13.241673;57.25;112476.2379;0.010287288;60;asphalt
131.110593;-13.241823;55.5;112522.534;-0.037800162;60;asphalt
131.110873;-13.241928;54.75;112555.0119;-0.023092595;60;asphalt
131.111267;-13.242049;54.5;112599.7299;-0.005590587;60;asphalt
131.112276;-13.242358;54.75;112714.2197;0.0021836;60;asphalt
131.112761;-13.242476;54.5;112768.3302;-0.004620179;60;asphalt
131.113246;-13.242571;54;112821.878;-0.009337452;60;asphalt
131.113825;-13.242692;54.25;112885.9759;0.003900285;60;asphalt
131.114862;-13.242857;53.75;112999.7084;-0.004396281;60;asphalt
131.116169;-13.24303;52;113142.4773;-0.012257566;60;asphalt
131.117989;-13.243289;52.25;113341.5644;0.001255732;130;asphalt
131.119446;-13.243562;52;113502.1619;-0.001556687;130;asphalt
131.121205;-13.244014;52;113699.0741;0;130;asphalt
131.122437;-13.244369;52;113838.1425;0;130;asphalt
131.124053;-13.244961;51;114025.0308;-0.00535079;130;asphalt
131.126809;-13.24624;49.5;114355.4991;-0.004539013;130;asphalt
131.130148;-13.248056;49;114769.487;-0.001207765;130;asphalt
131.131784;-13.249047;49.75;114978.0481;0.00359607;130;asphalt
131.132811;-13.249714;50.25;115111.6771;0.003741701;130;asphalt
131.13453;-13.250921;49.5;115341.0885;-0.003269236;130;asphalt
131.134727;-13.25106;49.5;115367.4234;0;130;asphalt
131.137035;-13.252794;50.75;115682.9841;0.003961203;130;asphalt
131.138645;-13.254168;50.25;115914.7324;-0.002157512;130;asphalt
131.140517;-13.255905;50.5;116194.655;0.000893104;130;asphalt
131.144044;-13.259372;52;116737.1858;0.00276482;130;asphalt
131.144313;-13.259636;52.25;116778.5304;0.006046749;130;asphalt
131.145793;-13.261091;51.75;117006.1999;-0.002196165;130;asphalt
131.150884;-13.266123;52.5;117791.4834;0.000955069;130;asphalt
131.157081;-13.272203;53;118743.7827;0.000525045;130;asphalt
131.161115;-13.276201;52;119366.8636;-0.001604928;130;asphalt
131.162839;-13.277669;54;119614.7669;0.00806766;130;asphalt
131.16536;-13.279466;53;119952.9415;-0.002957052;130;asphalt
131.1669;-13.28036;54.25;120146.9981;0.006441421;130;asphalt
131.168512;-13.281169;55;120343.2782;0.00382107;130;asphalt
131.170219;-13.281871;53.5;120543.826;-0.007479512;130;asphalt
131.172075;-13.282518;55.25;120757.1789;0.008202373;130;asphalt
131.174636;-13.28323;60;121045.4171;0.01647943;130;asphalt
131.180863;-13.284853;58.25;121743.0479;-0.00250849;130;asphalt
131.18225;-13.285205;63;121898.1673;0.030621574;130;asphalt
131.183359;-13.285554;66.5;122024.3005;0.027748448;130;asphalt
131.184438;-13.286041;68.25;122153.0143;0.013596055;130;asphalt
131.185363;-13.286609;62.75;122271.376;-0.046467739;130;asphalt
131.188124;-13.288679;57.25;122648.5436;-0.014582377;130;asphalt
131.196781;-13.295038;58;123822.2643;0.000638994;130;asphalt
131.199762;-13.297267;61.75;124229.0734;0.009218084;130;asphalt
131.201449;-13.298755;69.5;124475.4534;0.031455476;130;asphalt
131.202676;-13.29999;70;124666.472;0.002617545;130;asphalt
131.204067;-13.301641;69;124903.8744;-0.004212258;130;asphalt
131.205013;-13.30296;69.25;125082.7324;0.001397757;130;asphalt
131.205815;-13.304149;68;125240.8822;-0.007903898;130;asphalt
131.206725;-13.305731;66.25;125442.4786;-0.008680713;130;asphalt
131.207431;-13.307189;64.25;125621.699;-0.011159441;130;asphalt
131.207937;-13.308378;64.25;125764.7992;0;130;asphalt
131.208459;-13.309841;65.5;125937.0047;0.00725877;130;asphalt
131.208852;-13.311184;64.25;126092.2765;-0.008050402;130;asphalt
131.209154;-13.312354;63.75;126226.416;-0.003727463;130;asphalt
